"Notes"	"County"	"County Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"1999"	"1999"	"Female"	"F"	0	4096	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2000"	"2000"	"Female"	"F"	0	4191	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2000"	"2000"	"Male"	"M"	0	4018	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2001"	"2001"	"Female"	"F"	0	4240	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2001"	"2001"	"Male"	"M"	0	4134	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2002"	"2002"	"Female"	"F"	0	4411	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2002"	"2002"	"Male"	"M"	0	4147	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2003"	"2003"	"Female"	"F"	0	4415	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2005"	"2005"	"Female"	"F"	0	4581	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2006"	"2006"	"Female"	"F"	0	4677	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2006"	"2006"	"Male"	"M"	0	4326	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2007"	"2007"	"Female"	"F"	0	4647	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2007"	"2007"	"Male"	"M"	0	4234	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2008"	"2008"	"Female"	"F"	0	4856	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2008"	"2008"	"Male"	"M"	0	4248	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2009"	"2009"	"Female"	"F"	0	4955	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2010"	"2010"	"Female"	"F"	0	4961	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2011"	"2011"	"Female"	"F"	0	5017	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2012"	"2012"	"Female"	"F"	0	5098	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2012"	"2012"	"Male"	"M"	0	4333	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2013"	"2013"	"Male"	"M"	0	4352	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2014"	"2014"	"Female"	"F"	0	4993	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2016"	"2016"	"Female"	"F"	0	5149	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2017"	"2017"	"Male"	"M"	0	4439	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2018"	"2018"	"Female"	"F"	0	5185	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2019"	"2019"	"Female"	"F"	0	5329	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"65-69 years"	"65-69"	"2020 "	"2020"	"Female"	"F"	0	5454	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"1999"	"1999"	"Female"	"F"	0	3761	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"1999"	"1999"	"Male"	"M"	0	3795	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2001"	"2001"	"Female"	"F"	0	3830	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2001"	"2001"	"Male"	"M"	0	3886	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2002"	"2002"	"Female"	"F"	0	3810	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2003"	"2003"	"Female"	"F"	0	3868	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2004"	"2004"	"Female"	"F"	0	3960	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2005"	"2005"	"Female"	"F"	0	3977	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2006"	"2006"	"Female"	"F"	0	4039	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2007"	"2007"	"Female"	"F"	0	4223	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2008"	"2008"	"Female"	"F"	0	4190	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2010"	"2010"	"Female"	"F"	0	4094	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2011"	"2011"	"Female"	"F"	0	4322	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2012"	"2012"	"Male"	"M"	0	4205	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2013"	"2013"	"Female"	"F"	0	4743	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2013"	"2013"	"Male"	"M"	0	4233	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2014"	"2014"	"Female"	"F"	0	5030	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2016"	"2016"	"Female"	"F"	0	5197	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2017"	"2017"	"Female"	"F"	0	5169	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2018"	"2018"	"Male"	"M"	0	4645	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"70-74 years"	"70-74"	"2020 "	"2020"	"Female"	"F"	0	5638	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"1999"	"1999"	"Female"	"F"	0	2680	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2000"	"2000"	"Female"	"F"	0	2780	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2000"	"2000"	"Male"	"M"	0	2893	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2001"	"2001"	"Female"	"F"	0	2927	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2002"	"2002"	"Female"	"F"	0	2900	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2003"	"2003"	"Female"	"F"	0	2946	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2003"	"2003"	"Male"	"M"	0	3033	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2004"	"2004"	"Female"	"F"	0	2963	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2005"	"2005"	"Female"	"F"	0	3101	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2005"	"2005"	"Male"	"M"	0	3249	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2007"	"2007"	"Female"	"F"	0	3122	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2008"	"2008"	"Female"	"F"	0	3212	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2010"	"2010"	"Female"	"F"	0	3178	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2011"	"2011"	"Female"	"F"	0	3205	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2012"	"2012"	"Female"	"F"	0	3363	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2013"	"2013"	"Female"	"F"	0	3559	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2015"	"2015"	"Female"	"F"	0	3959	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2016"	"2016"	"Female"	"F"	0	4182	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2017"	"2017"	"Female"	"F"	0	4296	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2017"	"2017"	"Male"	"M"	0	4052	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2018"	"2018"	"Female"	"F"	0	4702	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2018"	"2018"	"Male"	"M"	0	4212	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"75-79 years"	"75-79"	"2020 "	"2020"	"Female"	"F"	0	5163	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2000"	"2000"	"Female"	"F"	0	1646	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2001"	"2001"	"Male"	"M"	0	1510	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2002"	"2002"	"Female"	"F"	0	1715	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2002"	"2002"	"Male"	"M"	0	1545	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2003"	"2003"	"Female"	"F"	0	1721	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2004"	"2004"	"Female"	"F"	0	1782	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2004"	"2004"	"Male"	"M"	0	1647	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2005"	"2005"	"Female"	"F"	0	1890	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2006"	"2006"	"Male"	"M"	0	1878	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2007"	"2007"	"Female"	"F"	0	2010	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2009"	"2009"	"Female"	"F"	0	2048	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2009"	"2009"	"Male"	"M"	0	2007	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2010"	"2010"	"Female"	"F"	0	2089	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2011"	"2011"	"Female"	"F"	0	2225	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2011"	"2011"	"Male"	"M"	0	2204	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2012"	"2012"	"Female"	"F"	0	2291	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2014"	"2014"	"Female"	"F"	0	2566	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2015"	"2015"	"Female"	"F"	0	2719	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2016"	"2016"	"Female"	"F"	0	2828	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2016"	"2016"	"Male"	"M"	0	2820	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2017"	"2017"	"Female"	"F"	0	2828	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2018"	"2018"	"Female"	"F"	0	3025	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2019"	"2019"	"Female"	"F"	0	3176	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2019"	"2019"	"Male"	"M"	0	3270	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2020 "	"2020"	"Female"	"F"	0	3490	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"80-84 years"	"80-84"	"2020 "	"2020"	"Male"	"M"	0	3533	Unreliable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"1999"	"1999"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2000"	"2000"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2001"	"2001"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2001"	"2001"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2002"	"2002"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2003"	"2003"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2003"	"2003"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2004"	"2004"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2005"	"2005"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2005"	"2005"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2006"	"2006"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2006"	"2006"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2007"	"2007"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2007"	"2007"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2008"	"2008"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2009"	"2009"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2010"	"2010"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2011"	"2011"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2011"	"2011"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2012"	"2012"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2013"	"2013"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2013"	"2013"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2014"	"2014"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2015"	"2015"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2015"	"2015"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2016"	"2016"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2017"	"2017"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2019"	"2019"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2020 "	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"85-89 years"	"85-89"	"2020 "	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"1999"	"1999"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"1999"	"1999"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2000"	"2000"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2000"	"2000"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2001"	"2001"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2001"	"2001"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2002"	"2002"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2002"	"2002"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2003"	"2003"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2003"	"2003"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2004"	"2004"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2005"	"2005"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2006"	"2006"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2006"	"2006"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2007"	"2007"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2007"	"2007"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2008"	"2008"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2008"	"2008"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2009"	"2009"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2009"	"2009"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2010"	"2010"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2010"	"2010"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2011"	"2011"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2011"	"2011"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2012"	"2012"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2012"	"2012"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2013"	"2013"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2013"	"2013"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2014"	"2014"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2014"	"2014"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2015"	"2015"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2015"	"2015"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2016"	"2016"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2016"	"2016"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2017"	"2017"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2020 "	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"90-94 years"	"90-94"	"2020 "	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"1999"	"1999"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"1999"	"1999"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2000"	"2000"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2000"	"2000"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2001"	"2001"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2001"	"2001"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2002"	"2002"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2002"	"2002"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2003"	"2003"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2003"	"2003"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2004"	"2004"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2004"	"2004"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2005"	"2005"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2005"	"2005"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2006"	"2006"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2007"	"2007"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2007"	"2007"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2008"	"2008"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2008"	"2008"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2009"	"2009"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2009"	"2009"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2010"	"2010"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2010"	"2010"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2011"	"2011"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2011"	"2011"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2012"	"2012"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2012"	"2012"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2013"	"2013"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Yuma County, AZ"	"04027"	"95-99 years"	"95-99"	"2013"	"2013"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
